entidad financiera,meses,provincia,canton,estado del punto,tipo de punto de venta,region,monto facturado,nro. consumos,nro. puntos ventas,ano,meses_num,archivo origen
banco del austro,diciembre,guayas,coronel marcelino mariduena,activo,pos,costa,6930.64,210,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,daule,activo,pos,costa,152823.12,3626,34,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,duran,activo,pos,costa,8622.71,190,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,guayaquil,activo,pos,costa,5117376.05,95653,674,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,guayaquil,activo,pos caja,costa,9689.89,72,64,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,milagro,activo,pos,costa,33598.29,871,14,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,naranjal,activo,pos,costa,67608.33,1310,18,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,naranjito,activo,pos,costa,201.62,10,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,playas,activo,pos,costa,7644.01,200,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,samborondon,activo,pos,costa,384347.45,13461,54,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,guayas,san jacinto de yaguachi,activo,pos,costa,66908.72,2211,5,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,loja,catamayo,activo,pos,sierra,71419.53,3146,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,loja,loja,activo,pos,sierra,2502299.57,78963,360,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,loja,macara,activo,pos,sierra,33737.54,84,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,loja,saraguro,activo,pos,sierra,20610.99,715,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,bolivar,activo,pos,costa,2469.74,20,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,chone,activo,pos,costa,9040.49,49,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,el carmen,activo,pos,costa,11980.08,622,7,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,jipijapa,activo,pos,costa,527.1,9,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,manta,activo,pos,costa,1384693.42,39368,220,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,montecristi,activo,pos,costa,61314.66,2894,5,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,pedernales,activo,pos,costa,1084.18,59,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,portoviejo,activo,pos,costa,317854.16,5238,66,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,sucre,activo,pos,costa,8729.02,102,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,tosagua,activo,pos,costa,2110.4,47,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,manabi,jaramijo,activo,pos,costa,2815.23,236,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,imbabura,antonio ante,activo,pos,sierra,150386.07,4977,31,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,imbabura,cotacachi,activo,pos,sierra,136527.2,3745,27,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,imbabura,ibarra,activo,pos,sierra,914502.03,29447,210,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,imbabura,otavalo,activo,pos,sierra,87342.09,2394,22,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,imbabura,san miguel de urcuqui,activo,pos,sierra,735,35,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,tungurahua,ambato,activo,pos,sierra,1049981.25,35176,236,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,tungurahua,banos de agua santa,activo,pos,sierra,198082.08,6389,47,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,tungurahua,cevallos,activo,pos,sierra,1542.5,24,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,tungurahua,patate,activo,pos,sierra,3529,39,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,tungurahua,santiago de pillaro,activo,pos,sierra,1318.78,25,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,arenillas,activo,pos,costa,1993.4,32,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,el guabo,activo,pos,costa,99814.18,2352,8,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,huaquillas,activo,pos,costa,57876.92,1819,9,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,machala,activo,pos,costa,974446.26,23136,151,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,pasaje,activo,pos,costa,24622.06,565,7,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,pinas,activo,pos,costa,29916.03,1910,14,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,portovelo,activo,pos,costa,6565.48,334,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,santa rosa,activo,pos,costa,56291.52,1110,9,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,el oro,zaruma,activo,pos,costa,58197.02,2005,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,chimborazo,chambo,activo,pos,sierra,20424.59,1044,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,chimborazo,guano,activo,pos,sierra,52935.98,2424,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,chimborazo,riobamba,activo,pos,sierra,789294.7,20287,145,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,chimborazo,colta,activo,pos,sierra,6821.81,281,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,santo domingo de los tsachilas,santo domingo,activo,pos,oriente,1051919.08,27238,151,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,santa elena,la libertad,activo,pos,costa,103043.25,2304,54,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,santa elena,salinas,activo,pos,costa,143962.76,4580,47,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,santa elena,santa elena,activo,pos,costa,47864.2,1280,35,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,cotopaxi,latacunga,activo,pos,sierra,549162.53,18427,94,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,cotopaxi,pujili,activo,pos,sierra,1409.58,22,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,cotopaxi,salcedo,activo,pos,sierra,43982.56,1897,10,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,canar,azogues,activo,pos,sierra,296845.95,6368,55,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,canar,biblian,activo,pos,sierra,492.9,9,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,canar,canar,activo,pos,sierra,27972.11,850,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,canar,el tambo,activo,pos,sierra,28768.7,632,6,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,canar,la troncal,activo,pos,sierra,76624.52,1104,6,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,no reporta,(blank),activo,boton de pago,no reporta,188734.04,2829,57,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,pastaza,mera,activo,pos,oriente,8115.8,257,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,pastaza,pastaza,activo,pos,oriente,140411.97,3575,35,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,napo,archidona,activo,pos,oriente,8247.19,240,5,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,napo,carlos julio arosemena tola,activo,pos,oriente,97.75,2,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,napo,tena,activo,pos,oriente,82402.72,1851,27,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,napo,quijos,activo,pos,oriente,31123.15,694,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,zamora,yantzaza,activo,pos,oriente,2525.07,96,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,zamora,zamora,activo,pos,oriente,156243.92,4381,17,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,zamora,el pangui,activo,pos,oriente,80381.1,922,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,zamora,palanda,activo,pos,oriente,516.95,21,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,carchi,montufar,activo,pos,sierra,15168.41,48,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,carchi,tulcan,activo,pos,sierra,84748.12,1564,19,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,los rios,babahoyo,activo,pos,costa,6804.31,46,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,los rios,buena fe,activo,pos,costa,28005.36,839,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,los rios,quevedo,activo,pos,costa,161003.56,2636,12,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,esmeraldas,esmeraldas,activo,pos,costa,35195.69,1078,11,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,esmeraldas,san lorenzo,activo,pos,costa,1557.6,4,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,morona,morona,activo,pos,oriente,29460.37,639,5,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,morona,sucua,activo,pos,oriente,8385.57,168,4,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,orellana,orellana,activo,pos,oriente,6862.36,155,5,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,bolivar,guaranda,activo,pos,sierra,10515.71,188,3,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,galapagos,santa cruz,activo,pos,insular,12812.1,22,2,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,sucumbios,lago agrio,activo,pos,oriente,155.02,3,1,2024,12,puntos de venta electronicos ano 2024.xlsx
banco del austro,diciembre,sucumbios,shushufindi,activo,pos,oriente,25.75,1,1,2024,12,puntos de venta electronicos ano 2024.xlsx
datafast,enero,pichincha,cayambe,activo,pos,sierra,1185177.14,24858,332,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,cayambe,activo,pos caja,sierra,1160804.48,26080,46,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,mejia,activo,pos,sierra,1330466.68,33640,180,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,mejia,activo,pos caja,sierra,530825.62,22859,26,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,pedro moncayo,activo,pos,sierra,329345.98,10095,56,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,pedro moncayo,activo,pos caja,sierra,75458.64,3565,2,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,pedro vicente maldonado,activo,pos,sierra,73245.73,1232,22,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,puerto quito,activo,pos,sierra,90730.23,3923,14,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,quito,activo,pos,sierra,182285761.3,3483857,23994,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,quito,activo,pos caja,sierra,85910461.56,2306527,2553,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,ruminahui,activo,pos,sierra,7826363.62,140388,1336,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,ruminahui,activo,pos caja,sierra,9415216.13,212903,198,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,pichincha,san miguel de los bancos,activo,pos,sierra,153321.08,3243,62,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,alfredo baquerizo moreno (jujan),activo,pos,costa,52897.56,2131,15,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,alfredo baquerizo moreno (jujan),activo,pos caja,costa,9559.02,478,4,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,balao,activo,pos,costa,62545.51,1087,16,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,balzar,activo,pos,costa,232280.88,5554,43,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,balzar,activo,pos caja,costa,189565.74,4231,11,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,colimes,activo,pos,costa,17925.31,46,10,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,colimes,activo,pos caja,costa,515.75,7,1,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,coronel marcelino mariduena,activo,pos,costa,33731.96,1147,11,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,daule,activo,pos,costa,7646226.74,224435,797,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,daule,activo,pos caja,costa,7691055.95,232276,275,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,duran,activo,pos,costa,2227878.89,45565,373,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,duran,activo,pos caja,costa,2671911.79,81160,164,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,el empalme,activo,pos,costa,319865.89,2945,95,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,el empalme,activo,pos caja,costa,343188.58,8439,27,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,el triunfo,activo,pos,costa,322153.02,7004,91,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,el triunfo,activo,pos caja,costa,75800.58,2549,10,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,general antonio elizalde (bucay),activo,pos,costa,68840.23,1182,30,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,general antonio elizalde (bucay),activo,pos caja,costa,63800.41,2208,8,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,guayaquil,activo,pos,costa,91648402.45,1678008,12576,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,guayaquil,activo,pos caja,costa,57493106.44,1791916,2535,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,isidro ayora,activo,pos,costa,98914.88,2863,7,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,lomas de sargentillo,activo,pos,costa,137769.23,3834,18,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,lomas de sargentillo,activo,pos caja,costa,29227.27,1434,7,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,milagro,activo,pos,costa,2536475.64,43251,538,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,milagro,activo,pos caja,costa,1920234.76,45624,106,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,naranjal,activo,pos,costa,824069.8,17822,118,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,naranjal,activo,pos caja,costa,308928.69,5609,16,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,naranjito,activo,pos,costa,175216.74,2112,48,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,naranjito,activo,pos caja,costa,64965.46,2265,11,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,nobol,activo,pos,costa,135131.15,3962,18,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,nobol,activo,pos caja,costa,154363.14,7482,13,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,palestina,activo,pos,costa,44111.43,1061,11,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,palestina,activo,pos caja,costa,11422.94,465,5,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,pedro carbo,activo,pos,costa,125572.85,2863,31,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,pedro carbo,activo,pos caja,costa,52267.2,2215,10,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,playas,activo,pos,costa,615056.51,16086,139,2025,1,puntos de venta electronicos mayo 2025.xlsx
datafast,enero,guayas,playas,activo,pos caja,costa,1163001.19,35848,76,2025,1,puntos de venta electronicos mayo 2025.xlsx
